"rt","key_press","correct","coherent_movement_direction","coherent_orientation","task_type","task_transition","congruency"
"662","j","true","0","180","mov","null","incongruent"
"784","f","false","0","0","or","switch","congruent"
"1091","f","true","180","180","mov","switch","congruent"
"677","j","false","0","180","or","switch","incongruent"
"758","j","true","0","0","or","repetition","congruent"
"1395","f","false","180","0","or","repetition","incongruent"
"1115","j","true","180","0","or","repetition","incongruent"
"699","j","true","0","0","mov","switch","congruent"
"709","j","true","0","0","mov","repetition","congruent"
"756","j","true","0","0","or","switch","congruent"
"1646","j","true","0","0","mov","switch","congruent"
"1024","j","true","0","180","mov","repetition","incongruent"
"1354","f","false","180","0","or","switch","incongruent"
"1969","f","true","180","0","mov","switch","incongruent"
"1513","f","true","180","0","mov","repetition","incongruent"
"-1","","false","180","180","mov","repetition","congruent"
"695","j","true","0","0","mov","repetition","congruent"
"522","j","true","0","180","mov","repetition","incongruent"
"1160","f","true","180","180","mov","repetition","congruent"
"705","j","false","0","180","or","switch","incongruent"
"810","f","true","180","180","or","repetition","congruent"
"678","j","true","0","0","or","repetition","congruent"
"1718","f","true","180","0","mov","switch","incongruent"
"1725","f","true","180","180","or","switch","congruent"
"1214","f","true","180","0","mov","switch","incongruent"
"658","j","true","0","0","or","switch","congruent"
"1349","f","false","0","180","mov","switch","incongruent"
"1580","f","true","0","180","or","switch","incongruent"
"1690","f","true","180","180","mov","switch","congruent"
"1251","f","true","180","180","mov","repetition","congruent"
"561","j","true","0","0","mov","repetition","congruent"
"1135","f","true","180","180","mov","repetition","congruent"
"707","j","true","0","180","mov","repetition","incongruent"
"1162","f","true","180","180","or","switch","congruent"
"980","j","false","0","180","or","repetition","incongruent"
"1447","f","true","180","0","mov","switch","incongruent"
"549","j","true","0","0","mov","repetition","congruent"
"1086","f","true","0","180","or","switch","incongruent"
"713","f","true","180","180","or","repetition","congruent"
"1314","f","true","180","0","mov","switch","incongruent"
"879","f","true","180","180","or","switch","congruent"
"1677","f","false","0","180","mov","switch","incongruent"
"1086","f","true","180","0","mov","repetition","incongruent"
"961","f","true","180","0","mov","repetition","incongruent"
"1386","f","true","180","180","or","switch","congruent"
"1448","j","true","0","180","mov","switch","incongruent"
"832","j","true","0","0","mov","repetition","congruent"
"1008","j","true","0","0","or","switch","congruent"
"950","j","true","0","0","mov","switch","congruent"
"916","j","true","0","0","mov","repetition","congruent"
"1336","j","true","0","180","mov","repetition","incongruent"
"1444","f","true","180","180","or","switch","congruent"
"1188","f","true","180","0","mov","switch","incongruent"
"992","f","false","180","0","or","switch","incongruent"
"-1","","false","180","0","or","repetition","incongruent"
"902","f","false","180","0","or","repetition","incongruent"
"749","j","false","180","180","mov","switch","congruent"
"1305","f","true","0","180","or","switch","incongruent"
"1722","j","true","180","0","or","repetition","incongruent"
"1141","j","false","180","180","or","repetition","congruent"
"1001","f","true","180","0","mov","switch","incongruent"
"1010","j","true","0","180","mov","repetition","incongruent"
"1178","f","true","180","0","mov","repetition","incongruent"
"700","j","false","0","180","or","switch","incongruent"
"851","f","true","180","180","mov","switch","congruent"
"1334","j","true","180","0","or","switch","incongruent"
"1575","f","true","180","180","or","repetition","congruent"
"861","j","true","0","0","or","repetition","congruent"
"830","j","true","0","0","or","repetition","congruent"
"1333","f","true","180","0","mov","switch","incongruent"
"1173","j","true","0","180","mov","repetition","incongruent"
"707","j","true","0","0","or","switch","congruent"
"721","f","true","180","180","mov","switch","congruent"
"1465","j","true","180","0","or","switch","incongruent"
"1263","f","true","180","180","or","repetition","congruent"
"1556","f","true","180","180","or","repetition","congruent"
"718","j","true","0","0","or","repetition","congruent"
"1489","j","false","0","180","or","repetition","incongruent"
"1093","f","true","0","180","or","repetition","incongruent"
"915","f","true","0","180","or","repetition","incongruent"
"1554","f","true","180","180","mov","switch","congruent"
"709","j","true","0","180","mov","repetition","incongruent"
"941","f","true","180","180","mov","repetition","congruent"
"661","j","false","0","180","or","switch","incongruent"
"964","f","false","180","0","or","repetition","incongruent"
"807","j","true","0","0","mov","switch","congruent"
"746","f","false","180","0","or","switch","incongruent"
"1520","j","true","180","0","or","repetition","incongruent"
"1373","j","true","0","0","mov","switch","congruent"
"1682","j","true","0","0","mov","repetition","congruent"
"1418","j","true","0","0","or","switch","congruent"
"1825","j","true","0","0","or","repetition","congruent"
"1162","j","true","0","180","mov","switch","incongruent"
"918","f","true","180","180","mov","repetition","congruent"
"1005","j","false","0","180","or","switch","incongruent"
"818","f","true","180","180","or","repetition","congruent"
